Date,Nifty50,NiftyNext50,NiftyMidcap100
06-09-2018,11536.90039,30105.75,19327.05078
07-09-2018,11589.09961,30442.69922,19579.25
10-09-2018,11438.09961,29909.94922,19241.84961
11-09-2018,11287.5,29360.75,18983.05078
12-09-2018,11369.90039,29497.40039,19046.55078
14-09-2018,11515.2002,30022.25,19389.15039
17-09-2018,11377.75,29769.90039,19262.75
18-09-2018,11278.90039,29344.15039,18992.75
19-09-2018,11234.34961,29217.65039,18816.75
21-09-2018,11143.09961,28632,18347.5
24-09-2018,10967.40039,27763.75,17847.90039
25-09-2018,11067.4502,28021.05078,17864.5
26-09-2018,11053.7998,28104.59961,17920.75
27-09-2018,10977.5498,27636.44922,17509.84961
28-09-2018,10930.4502,27286.5,17154.34961
01-10-2018,11008.2998,27307.90039,17285.30078
03-10-2018,10858.25,26959.34961,17085.75
04-10-2018,10599.25,26539.15039,16736.5
05-10-2018,10316.4502,25903.25,16299.75
08-10-2018,10348.0498,25634.25,16055.40039
09-10-2018,10301.0498,25499.94922,16003.75
10-10-2018,10460.09961,26324.34961,16666.5
11-10-2018,10234.65039,25831.25,16277.15039
12-10-2018,10472.5,26378.40039,16746
15-10-2018,10512.5,26489.05078,16902.09961
16-10-2018,10584.75,26861.65039,17163.5
17-10-2018,10453.0498,26277.15039,16774.90039
19-10-2018,10303.5498,26053.90039,16514.94922
22-10-2018,10245.25,25935.44922,16308.15039
23-10-2018,10146.7998,25605,16167.5
24-10-2018,10224.75,25698.69922,16378.5
25-10-2018,10124.90039,25335.80078,16276.0498
26-10-2018,10030,25369.25,16256.59961
29-10-2018,10250.84961,25967,16750.05078
30-10-2018,10198.40039,26104.65039,16865.80078
31-10-2018,10386.59961,26566.34961,17189.15039
01-11-2018,10380.4502,26728.80078,17338.94922
02-11-2018,10553,27134.90039,17430.94922
05-11-2018,10524,27219.65039,17363.19922
06-11-2018,10530,27064.30078,17265.65039
07-11-2018,10598.40039,27248.19922,17397.90039
09-11-2018,10585.2002,27367.44922,17605.5
12-11-2018,10482.2002,27051.55078,17439.25
13-11-2018,10582.5,27121.80078,17489.59961
14-11-2018,10576.2998,27149.30078,17483.90039
15-11-2018,10616.7002,27254.65039,17568.65039
16-11-2018,10682.2002,27359.34961,17507.84961
19-11-2018,10763.40039,27508.30078,17591.94922
20-11-2018,10656.2002,27163.15039,17419.90039
21-11-2018,10600.0498,27375.09961,17507.15039
22-11-2018,10526.75,27187.44922,17347.19922
26-11-2018,10628.59961,27287.25,17380.94922
27-11-2018,10685.59961,27259.94922,17469.40039
28-11-2018,10728.84961,27188.94922,17305.19922
29-11-2018,10858.7002,27390.55078,17394.19922
30-11-2018,10876.75,27593.69922,17503.59961
03-12-2018,10883.75,27681.30078,17629.94922
04-12-2018,10869.5,27599.15039,17588.55078
05-12-2018,10782.90039,27215.25,17331.19922
06-12-2018,10601.15039,26798.30078,17050.40039
07-12-2018,10693.7002,26915.65039,17054.5
10-12-2018,10488.4502,26426.05078,16693.69922
11-12-2018,10549.15039,26842.65039,16972.05078
12-12-2018,10737.59961,27440.84961,17419.80078
13-12-2018,10791.5498,27720.5,17539.55078
14-12-2018,10805.4502,27814.05078,17591.59961
